#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
1987.96,100.00,-0.08,-3.90
1988.96,100.00,0.05,-4.00
1985.96,100.00,0.11,-4.00
1983.96,100.00,0.02,-4.00
1983.96,100.00,-0.10,-4.00
1977.99,100.00,-0.37,-4.00
1977.99,100.00,-0.33,-4.00
1987.99,100.00,0.13,-4.00
1988.00,100.00,0.13,-4.00
1985.00,100.00,0.00,-4.00
1983.00,100.00,-0.08,-4.00
1976.00,100.00,-0.33,-4.00
1974.00,100.00,-0.41,-4.00
1974.00,100.00,-0.50,-4.00
1968.99,100.00,-0.59,-4.00
1968.99,100.00,-0.59,-4.00
1949.99,100.00,-1.53,-4.00
1949.99,100.00,-1.42,-4.00
1949.99,100.00,-1.38,-4.00
1951.99,100.00,-1.37,-4.00
1946.99,100.00,-1.51,-4.00
1940.99,100.00,-1.80,-4.00
1940.99,100.00,-1.69,-4.00
1930.99,100.00,-1.99,-4.00
1925.98,100.00,-2.19,-4.00
1924.98,100.00,-2.00,-4.00
1925.98,100.00,-1.95,-4.00
1927.98,100.00,-2.30,-4.00
1923.98,100.00,-2.47,-4.00
1907.98,100.00,-3.01,-4.00
1898.98,100.00,-3.25,-4.00
1905.98,100.00,-2.70,-4.00
1901.98,100.00,-2.79,-4.00
1899.99,100.00,-2.86,-4.00
1893.99,100.00,-2.93,-4.00
1879.99,100.00,-3.47,-4.00
1871.99,100.00,-3.04,-4.00
1883.99,100.00,-2.58,-4.00
1872.99,100.00,-3.04,-4.00
1873.00,99.00,-3.12,-4.00
1867.00,99.00,-3.20,-4.00
1867.00,100.00,-2.95,-4.00
1853.99,100.00,-3.41,-4.00
1845.99,99.00,-3.36,-4.00
1844.99,99.00,-3.21,-4.00
1832.99,99.00,-3.67,-4.00
1838.99,99.00,-3.49,-4.00
1829.99,99.00,-3.94,-4.00
1825.99,99.00,-3.94,-4.00
1808.99,99.00,-3.88,-4.00
1810.99,99.00,-3.48,-4.00
1810.99,99.00,-3.77,-4.00
1807.99,99.00,-3.72,-4.00
1790.99,99.00,-4.30,-4.00
1790.99,100.00,-4.05,-4.00
1788.99,99.00,-3.59,-4.00
1784.99,99.00,-3.43,-4.00
1770.99,99.00,-4.48,-4.00
1755.99,99.00,-4.56,-4.00
1764.99,99.00,-4.18,-4.00
1758.99,100.00,-4.18,-4.00
1747.98,100.00,-4.57,-4.00
1740.98,100.00,-4.40,-4.00
1740.98,99.00,-4.07,-4.00
1737.99,100.00,-4.15,-4.00
1729.99,100.00,-3.95,-4.00
1713.99,100.00,-4.83,-4.00
1716.98,100.00,-4.35,-4.00
1705.98,100.00,-4.64,-4.00
1708.98,100.00,-3.91,-4.00
1696.98,100.00,-4.46,-4.00
1696.98,100.00,-4.46,-4.00
1685.98,100.00,-4.76,-4.00
1684.98,100.00,-4.15,-4.00
1679.99,100.00,-4.33,-4.00
1666.99,100.00,-4.79,-4.00
1666.99,99.00,-4.64,-4.00
1660.99,99.00,-4.27,-4.00
1660.99,99.00,-3.74,-4.00
1648.99,100.00,-4.61,-4.00
1648.99,100.00,-4.36,-4.00
1641.99,100.00,-4.26,-4.00
1633.99,100.00,-4.28,-4.00
1624.99,100.00,-4.62,-4.00
1618.99,100.00,-4.74,-4.00
1620.99,100.00,-4.35,-4.00
1610.98,100.00,-4.04,-4.00
1606.98,99.00,-4.31,-4.00
1599.98,100.00,-4.14,-4.00
1590.96,100.00,-4.59,-4.00
1590.96,100.00,-4.13,-4.00
1584.96,100.00,-4.36,-4.00
1581.96,100.00,-4.06,-4.00
1578.97,100.00,-4.13,-4.00
1569.97,100.00,-4.32,-4.00
1568.97,100.00,-3.82,-4.00
1561.96,99.00,-4.07,-4.00
1556.96,98.00,-4.07,-4.00
1548.96,98.00,-4.40,-4.00
1543.98,98.00,-4.08,-4.00
1539.98,98.00,-4.25,-4.00
1534.98,98.00,-4.15,-4.00
1531.99,98.00,-3.95,-4.00
1523.99,98.00,-3.92,-4.00
1523.99,98.00,-3.69,-4.00
1515.00,99.00,-4.09,-4.00
1512.00,99.00,-3.86,-4.00
1508.00,99.00,-3.86,-4.00
1508.00,99.00,-3.57,-4.00
1491.00,99.00,-3.95,-4.00
1488.00,100.00,-4.07,-4.00
1485.00,100.00,-3.95,-4.00
1474.00,100.00,-4.25,-4.00
1470.00,100.00,-4.31,-4.00
1469.00,100.00,-3.98,-4.00
1464.00,100.00,-4.11,-4.00
1453.00,100.00,-4.32,-4.00
1446.00,100.00,-4.38,-4.00
1443.00,100.00,-4.16,-4.00
1437.00,100.00,-4.22,-4.00
1430.00,100.00,-4.34,-4.00
1425.00,100.00,-4.33,-4.00
1420.00,100.00,-4.42,-4.00
1416.00,99.00,-4.28,-4.00
1409.99,99.00,-4.50,-4.00
1405.99,99.00,-4.34,-4.00
1400.99,99.00,-4.42,-4.00
1392.99,99.00,-4.54,-4.00
1392.99,99.00,-4.54,-4.00
1388.99,99.00,-3.99,-4.00
1382.99,99.00,-4.10,-4.00
1372.99,99.00,-4.37,-4.00
1368.99,99.00,-4.12,-4.00
1365.99,99.00,-4.06,-4.00
1359.99,99.00,-4.27,-4.00
1353.99,99.00,-4.34,-4.00
1350.99,99.00,-3.99,-4.00
1347.98,100.00,-3.84,-4.00
1338.98,100.00,-4.07,-4.00
1335.98,100.00,-3.97,-4.00
1329.98,100.00,-3.89,-4.00
1329.98,100.00,-3.71,-4.00
1318.98,100.00,-3.96,-4.00
1315.99,100.00,-3.90,-4.00
1309.99,100.00,-3.94,-4.00
1302.99,100.00,-4.06,-4.00
1297.99,100.00,-4.03,-4.00
1295.99,100.00,-3.83,-4.00
1293.99,100.00,-3.91,-4.00
1282.99,100.00,-4.17,-4.00
1278.99,100.00,-4.10,-4.00
1273.99,100.00,-3.92,-4.00
1270.99,100.00,-3.86,-4.00
1263.99,100.00,-4.05,-4.00
1258.99,100.00,-4.00,-4.00
1255.98,100.00,-3.86,-4.00
1244.98,100.00,-4.20,-4.00
1241.98,100.00,-4.20,-4.00
1238.98,100.00,-3.98,-4.00
1234.99,100.00,-4.00,-4.00
1227.99,100.00,-4.08,-4.00
1220.99,100.00,-4.37,-4.00
1216.98,100.00,-4.05,-4.00
1214.98,100.00,-4.03,-4.00
1207.98,100.00,-4.07,-4.00
1207.99,100.00,-3.78,-4.00
1204.99,100.00,-3.73,-4.00
1197.99,100.00,-3.91,-4.00
1188.99,100.00,-4.18,-4.00
1186.99,100.00,-3.84,-4.00
1179.99,100.00,-3.97,-4.00
1179.99,100.00,-3.77,-4.00
1164.99,100.00,-4.28,-4.00
1159.99,100.00,-4.20,-4.00
1160.00,100.00,-3.99,-4.00
1151.00,100.00,-4.26,-4.00
1147.00,99.00,-3.95,-4.00
1141.99,99.00,-4.03,-4.00
1141.99,99.00,-3.91,-4.00
1130.99,100.00,-4.22,-4.00
1124.99,100.00,-4.18,-4.00
1124.00,100.00,-3.92,-4.00
1113.00,100.00,-4.24,-4.00
1108.00,100.00,-4.35,-4.00
1103.00,100.00,-4.25,-4.00
1100.00,100.00,-4.37,-4.00
1093.00,100.00,-4.53,-4.00
1092.00,100.00,-4.30,-4.00
1083.00,100.00,-4.33,-4.00
1079.00,100.00,-4.42,-4.00
1073.00,100.00,-4.34,-4.00
1070.00,100.00,-4.46,-4.00
1066.00,100.00,-4.01,-4.00
1060.99,99.00,-3.98,-4.00
1050.99,99.00,-4.39,-4.00
1048.99,99.00,-4.10,-4.00
1045.99,99.00,-4.06,-4.00
1036.99,99.00,-4.21,-4.00
1034.99,99.00,-4.29,-4.00
1027.99,99.00,-4.09,-4.00
1022.99,99.00,-4.04,-4.00
1016.99,99.00,-4.26,-4.00
1012.99,99.00,-3.95,-4.00
1006.99,99.00,-3.99,-4.00
1006.99,99.00,-3.80,-4.00
992.99,99.00,-4.27,-4.00
993.00,100.00,-3.98,-4.00
990.00,100.00,-4.07,-4.00
990.00,100.00,-3.69,-4.00
977.00,100.00,-3.99,-4.00
973.00,101.00,-3.94,-4.00
970.00,101.00,-3.94,-4.00
960.00,101.00,-4.13,-4.00
957.00,101.00,-4.08,-4.00
954.00,100.00,-3.78,-4.00
949.00,100.00,-3.89,-4.00
941.00,100.00,-4.08,-4.00
939.00,100.00,-3.82,-4.00
933.00,100.00,-3.95,-4.00
924.00,100.00,-4.08,-4.00
920.00,100.00,-4.04,-4.00
916.99,100.00,-3.89,-4.00
911.99,100.00,-3.95,-4.00
904.99,100.00,-3.99,-4.00
898.99,100.00,-4.24,-4.00
893.99,100.00,-3.83,-4.00
890.99,100.00,-3.96,-4.00
882.99,100.00,-4.16,-4.00
879.99,100.00,-4.27,-4.00
878.99,100.00,-3.85,-4.00
874.99,100.00,-3.84,-4.00
866.99,100.00,-4.02,-4.00
863.99,100.00,-3.79,-4.00
857.99,100.00,-3.89,-4.00
857.99,100.00,-3.78,-4.00
845.99,100.00,-4.05,-4.00
841.99,100.00,-3.91,-4.00
840.99,100.00,-3.86,-4.00
831.99,100.00,-4.02,-4.00
827.99,99.00,-3.81,-4.00
824.99,99.00,-3.75,-4.00
824.99,99.00,-3.64,-4.00
813.99,99.00,-3.86,-4.00
810.00,99.00,-3.74,-4.00
806.00,99.00,-3.65,-4.00
806.00,99.00,-3.47,-4.00
794.00,99.00,-3.84,-4.00
789.00,99.00,-3.69,-4.00
787.00,99.00,-3.66,-4.00
777.00,99.00,-4.01,-4.00
774.00,99.00,-3.97,-4.00
772.00,99.00,-3.74,-4.00
767.00,99.00,-3.82,-4.00
759.00,99.00,-3.88,-4.00
754.00,99.00,-4.08,-4.00
751.00,99.00,-3.75,-4.00
746.00,100.00,-3.76,-4.00
737.00,99.00,-4.10,-4.00
732.00,100.00,-3.93,-4.00
728.00,100.00,-3.91,-4.00
721.00,100.00,-4.09,-4.00
716.00,100.00,-4.29,-4.00
711.00,99.00,-4.05,-4.00
707.00,99.00,-4.05,-4.00
699.00,100.00,-4.23,-4.00
694.00,100.00,-4.41,-4.00
690.00,100.00,-4.08,-4.00
685.00,100.00,-4.11,-4.00
677.00,100.00,-4.33,-4.00
673.00,100.00,-4.10,-4.00
670.00,100.00,-4.10,-4.00
670.00,100.00,-4.03,-4.00
657.99,100.00,-4.25,-3.90
652.99,100.00,-4.17,-3.80
648.99,100.00,-4.13,-3.70
639.99,100.00,-4.32,-3.60
635.99,100.00,-4.31,-3.50
632.99,100.00,-4.06,-3.40
629.99,100.00,-3.96,-3.30
608.99,100.00,-4.69,-3.20
608.99,100.00,-4.40,-3.10
604.99,100.00,-4.36,-3.00
594.99,100.00,-4.56,-2.90
590.99,100.00,-4.57,-2.80
587.99,100.00,-4.34,-2.70
583.99,100.00,-4.33,-2.60
575.99,100.00,-4.50,-2.50
573.00,100.00,-4.40,-2.40
568.00,100.00,-4.30,-2.30
568.00,100.00,-4.14,-2.20
560.00,100.00,-4.36,-2.10
555.00,100.00,-4.54,-2.00
553.00,100.00,-4.19,-1.90
551.00,100.00,-4.07,-1.80
545.00,99.00,-4.12,-1.70
544.00,99.00,-3.84,-1.60
540.00,100.00,-3.82,-1.50
540.00,100.00,-3.70,-1.40
532.00,100.00,-3.90,-1.30
531.00,100.00,-3.07,-1.20
527.00,99.00,-3.22,-1.10
524.00,100.00,-3.18,-1.00
523.00,99.00,-2.84,-0.90
521.00,99.00,-2.74,-0.80
516.00,100.00,-2.84,-0.70
517.00,100.00,-2.64,-0.60
516.00,99.00,-2.34,-0.50
516.00,99.00,-2.23,-0.40
516.00,99.00,-2.02,-0.30
513.00,99.00,-2.14,-0.20
514.00,99.00,-1.77,-0.10
513.00,100.00,-1.63,-0.00
26
517.00,99.00,-1.38,0.00
509.00,99.00,-1.58,0.00
512.00,99.00,-1.24,0.00
512.00,99.00,-1.20,0.00
512.00,100.00,-1.05,0.00
513.00,100.00,-1.01,0.00
515.00,99.00,-0.62,0.00
515.00,99.00,-0.58,0.00
514.00,99.00,-0.46,0.00
513.00,99.00,-0.39,0.00
514.00,99.00,-0.31,0.00
515.00,99.00,-0.20,0.00
515.00,99.00,0.01,0.00
515.00,99.00,-0.03,0.00
514.00,99.00,-0.04,0.00
514.00,99.00,-0.04,0.00
511.00,99.00,-0.15,0.00
514.00,99.00,0.08,0.00
514.00,100.00,0.04,0.00
513.00,99.00,0.04,0.00
514.00,100.00,-0.08,0.00
515.00,100.00,0.25,0.00
514.00,100.00,0.08,0.00
514.00,100.00,0.08,0.00
512.00,99.00,0.01,0.00
512.00,99.00,-0.03,0.00
512.00,99.00,-0.12,0.00
515.00,100.00,0.01,0.00
515.00,99.00,0.05,0.00
516.00,99.00,0.13,0.00
516.00,99.00,0.09,0.00
514.00,99.00,-0.03,0.00
514.00,100.00,-0.03,0.00
514.00,100.00,-0.03,0.00
516.00,100.00,0.09,0.00
513.00,99.00,-0.03,0.00
513.00,100.00,0.09,0.00
514.00,100.00,0.01,0.00
514.00,99.00,0.01,0.00
515.00,100.00,0.09,0.00
517.00,99.00,0.13,0.00
516.00,99.00,0.05,0.00
516.00,99.00,0.09,0.00
516.00,100.00,0.09,0.00
516.00,100.00,0.17,0.00
515.00,100.00,0.13,0.00
514.00,99.00,0.09,0.00
513.00,100.00,-0.07,0.00
513.00,99.00,-0.07,0.00
513.00,99.00,-0.11,0.00
514.00,99.00,-0.07,0.00
514.00,100.00,0.01,0.00
516.00,100.00,0.09,0.00
513.00,100.00,-0.04,0.00
513.00,100.00,-0.11,0.00
514.00,100.00,0.04,0.00
512.00,100.00,-0.04,0.00
511.00,99.00,-0.12,0.00
511.00,100.00,-0.12,0.00
511.00,100.00,-0.16,0.00
513.00,100.00,-0.17,0.00
511.00,99.00,-0.22,0.00
512.00,99.00,-0.18,0.00
512.00,99.00,-0.18,0.00
513.00,100.00,-0.14,0.00
513.00,100.00,-0.11,0.00
513.00,99.00,-0.07,0.00
514.00,99.00,0.01,0.00
513.00,99.00,-0.03,0.00
513.00,99.00,-0.03,0.00
516.00,99.00,0.05,0.00
513.00,99.00,-0.07,0.00
516.00,100.00,-0.02,0.00
516.00,99.00,0.10,0.00
515.00,100.00,0.06,0.00
514.00,100.00,-0.02,0.00
515.00,100.00,0.10,0.00
513.00,99.00,0.05,0.00
513.00,99.00,0.05,0.00
513.00,99.00,0.05,0.00
513.00,99.00,-0.02,0.00
513.00,100.00,0.07,0.00
514.00,100.00,0.07,0.00
515.00,99.00,0.10,0.00
514.00,99.00,0.02,0.00
514.00,100.00,0.02,0.00
514.00,99.00,0.02,0.00
514.00,100.00,-0.01,0.00
511.00,100.00,-0.08,0.00
512.00,99.00,-0.04,0.00
513.00,99.00,-0.11,0.00
513.00,100.00,0.00,0.00
512.00,99.00,-0.16,0.00
512.00,99.00,-0.16,0.00
512.00,99.00,-0.12,0.00
513.00,99.00,-0.04,0.00
512.00,100.00,-0.12,0.00
519.00,99.00,0.26,0.00
513.00,100.00,0.04,0.00
513.00,100.00,0.04,0.00
513.00,100.00,0.04,0.00
515.00,100.00,0.12,0.00
514.00,99.00,0.04,0.00
511.00,99.00,-0.12,0.00
513.00,99.00,-0.01,0.00
512.00,100.00,-0.05,0.00
514.00,100.00,0.04,0.00
514.00,100.00,0.04,0.00
514.00,99.00,0.14,0.00
513.00,99.00,0.06,0.00
512.00,99.00,-0.01,0.00
512.00,100.00,-0.01,0.00
513.00,100.00,0.06,0.00
512.00,100.00,0.02,0.00
513.00,99.00,0.01,0.00
514.00,99.00,0.09,0.00
512.00,99.00,-0.28,0.00
512.00,100.00,-0.07,0.00
512.00,100.00,-0.07,0.00
512.00,100.00,-0.07,0.00
513.00,99.00,-0.10,0.00
512.00,100.00,-0.11,0.00
515.00,100.00,0.13,0.00
513.00,100.00,-0.03,0.00
514.00,100.00,0.05,0.00
514.00,99.00,-0.03,0.00
515.00,100.00,0.01,0.00
515.00,100.00,0.01,0.00
515.00,100.00,0.05,0.00
514.00,99.00,0.05,0.00
513.00,99.00,0.01,0.00
513.00,100.00,-0.03,0.00
512.00,99.00,-0.03,0.00
514.00,99.00,-0.05,0.00
512.00,100.00,-0.04,0.00
512.00,99.00,-0.08,0.00
512.00,100.00,-0.01,0.00
513.00,99.00,0.04,0.00
513.00,99.00,0.04,0.00
513.00,100.00,0.04,0.00
515.00,99.00,0.08,0.00
510.00,99.00,-0.06,0.00
513.00,100.00,-0.04,0.00
512.00,100.00,0.00,0.00
514.00,100.00,0.03,0.00
514.00,100.00,0.03,0.00
511.00,99.00,-0.12,0.00
512.00,100.00,-0.09,0.00
513.00,100.00,-0.05,0.00
514.00,99.00,0.03,0.00
512.00,100.00,0.00,0.00
514.00,100.00,0.09,0.00
511.00,99.00,-0.00,0.00
514.00,99.00,0.02,0.00
512.00,99.00,0.02,0.00
514.00,99.00,0.09,0.00
514.00,100.00,0.09,0.00
512.00,100.00,-0.02,0.10
512.00,99.00,-0.02,0.20
513.00,99.00,0.02,0.30
512.00,99.00,-0.10,0.40
512.00,99.00,0.08,0.50
512.00,99.00,-0.04,0.60
514.00,99.00,0.07,0.70
512.00,99.00,-0.09,0.80
511.00,100.00,-0.12,0.90
511.00,99.00,-0.01,1.00
513.00,99.00,0.03,1.10
513.00,99.00,-0.01,1.20
512.00,100.00,-0.09,1.30
509.00,99.00,-0.14,1.40
512.00,100.00,-0.10,1.50
510.00,100.00,-0.05,1.60
510.00,99.00,-0.15,1.70
513.00,99.00,0.05,1.80
512.00,100.00,-0.07,1.90
512.00,100.00,-0.07,2.00
510.00,99.00,-0.08,2.10
509.00,99.00,-0.12,2.20
511.00,100.00,-0.09,2.30
512.00,100.00,-0.02,2.40
512.00,99.00,-0.02,2.50
511.00,99.00,-0.05,2.60
511.00,99.00,-0.13,2.70
511.00,99.00,-0.04,2.80
512.00,99.00,0.03,2.90
512.00,99.00,0.03,3.00
509.00,99.00,-0.17,3.10
509.00,99.00,-0.17,3.20
511.00,99.00,-0.05,3.30
511.00,100.00,0.08,3.40
511.00,100.00,-0.05,3.50
513.00,100.00,0.11,3.60
514.00,100.00,0.15,3.70
514.00,100.00,0.03,3.80
516.00,100.00,0.15,3.90
513.00,100.00,0.02,4.00
514.99,100.00,0.17,4.00
519.99,100.00,0.42,4.00
520.99,100.00,0.39,4.00
527.99,100.00,0.62,4.00
528.99,100.00,0.66,4.00
530.99,100.00,0.78,4.00
530.99,100.00,0.78,4.00
539.99,100.00,1.10,4.00
544.99,100.00,1.27,4.00
547.99,100.00,1.39,4.00
556.99,100.00,1.84,4.00
558.99,101.00,1.92,4.00
564.99,100.00,2.09,4.00
564.99,100.00,2.09,4.00
576.99,100.00,2.59,4.00
584.99,100.00,2.81,4.00
585.99,100.00,2.81,4.00
596.99,100.00,3.24,4.00
600.99,100.00,3.33,4.00
606.99,100.00,3.67,4.00
609.99,100.00,3.72,4.00
621.99,100.00,4.01,4.00
630.99,100.00,4.29,4.00
634.99,100.00,4.19,4.00
642.99,100.00,4.46,4.00
645.99,100.00,4.51,4.00
654.99,100.00,4.83,4.00
665.99,100.00,4.96,4.00
666.99,100.00,4.80,4.00
677.99,100.00,5.06,4.00
685.99,100.00,5.08,4.00
686.99,100.00,5.04,4.00
697.98,100.00,5.18,4.00
706.98,100.00,5.55,4.00
710.98,100.00,5.21,4.00
719.98,100.00,5.25,4.00
728.98,100.00,5.55,4.00
733.98,100.00,5.34,4.00
734.99,100.00,5.21,4.00
738.99,100.00,5.16,4.00
748.98,100.00,5.45,4.00
759.99,100.00,5.34,4.00
765.99,100.00,5.27,4.00
765.99,100.00,5.11,4.00
771.99,100.00,5.03,4.00
776.99,100.00,5.10,4.00
787.99,100.00,5.23,4.00
788.99,100.00,4.82,4.00
795.99,100.00,5.03,4.00
803.99,100.00,4.97,4.00
811.99,100.00,4.94,4.00
817.99,100.00,5.13,4.00
822.99,100.00,4.93,4.00
827.99,100.00,4.76,4.00
831.99,100.00,4.75,4.00
841.99,100.00,4.82,4.00
849.99,100.00,4.81,4.00
846.99,100.00,4.49,4.00
860.99,100.00,5.04,4.00
867.99,100.00,5.17,4.00
864.00,100.00,4.61,4.00
876.00,100.00,4.71,4.00
877.00,100.00,4.50,4.00
881.99,100.00,4.69,4.00
882.99,100.00,4.50,4.00
889.99,100.00,4.60,4.00
893.99,100.00,4.29,4.00
902.99,100.00,4.62,4.00
906.99,100.00,4.54,4.00
907.99,100.00,4.24,4.00
912.99,100.00,4.13,4.00
922.99,100.00,4.28,4.00
920.99,100.00,4.00,4.00
920.99,100.00,3.80,4.00
936.99,100.00,4.32,4.00
946.99,100.00,4.32,4.00
945.99,101.00,3.95,4.00
956.99,101.00,4.52,4.00
956.99,101.00,3.93,4.00
957.99,100.00,3.68,4.00
957.99,100.00,3.82,4.00
966.99,100.00,3.66,4.00
970.99,100.00,3.78,4.00
978.99,100.00,3.90,4.00
991.99,100.00,4.40,4.00
991.99,100.00,4.11,4.00
1003.99,100.00,4.46,4.00
996.99,100.00,3.80,4.00
1007.99,100.00,4.02,4.00
1011.99,100.00,4.15,4.00
1004.99,100.00,3.69,4.00
1014.99,100.00,3.72,4.00
1029.00,100.00,4.31,4.00
1036.99,100.00,4.64,4.00
1047.99,100.00,4.43,4.00
1051.00,101.00,4.12,4.00
1058.00,100.00,4.45,4.00
1065.00,100.00,4.28,4.00
1070.00,100.00,4.46,4.00
1076.00,101.00,4.68,4.00
1084.00,101.00,4.98,4.00
1087.00,101.00,4.75,4.00
1090.00,100.00,4.71,4.00
1098.00,100.00,4.74,4.00
1103.00,100.00,4.38,4.00
1106.00,100.00,4.50,4.00
1111.00,100.00,4.21,4.00
1117.99,100.00,4.75,4.00
1119.99,100.00,4.44,4.00
1124.99,100.00,4.47,4.00
1124.99,100.00,4.74,4.00
1135.99,99.00,4.74,4.00
1140.99,100.00,4.45,4.00
1144.99,100.00,4.28,4.00
1151.99,100.00,4.08,4.00
1152.99,100.00,4.01,4.00
1156.99,100.00,3.87,4.00
1157.99,100.00,3.62,4.00
1168.99,100.00,3.86,4.00
1170.99,100.00,3.70,4.00
1173.99,100.00,3.50,4.00
1181.99,100.00,3.71,4.00
1185.99,100.00,3.77,4.00
1187.99,100.00,3.50,4.00
1194.99,100.00,3.62,4.00
1198.99,100.00,3.66,4.00
1201.99,100.00,3.56,4.00
1206.99,100.00,3.52,4.00
1210.99,100.00,3.59,4.00
1217.99,100.00,3.66,4.00
1220.99,100.00,3.78,4.00
1226.99,100.00,3.61,4.00
1227.99,100.00,3.43,4.00
1236.99,100.00,3.64,4.00
1240.99,100.00,3.56,4.00
1245.99,100.00,3.71,4.00
1246.99,100.00,3.59,4.00
1252.99,100.00,3.79,4.00
1260.99,100.00,3.70,4.00
1262.98,100.00,3.68,4.00
1272.98,100.00,3.99,4.00
1273.98,100.00,3.70,4.00
1279.98,100.00,3.75,4.00
1279.98,100.00,3.68,4.00
1287.98,100.00,3.72,4.00
1293.98,100.00,3.77,4.00
1298.98,100.00,3.87,4.00
1298.98,100.00,3.66,4.00
1308.98,100.00,3.89,4.00
1315.98,100.00,3.89,4.00
1316.98,100.00,3.82,4.00
1324.98,100.00,3.85,4.00
1328.98,100.00,3.98,4.00
1331.98,100.00,3.73,4.00
1335.99,100.00,3.71,4.00
1343.99,100.00,3.85,4.00
1347.99,100.00,3.97,4.00
1352.99,100.00,3.94,4.00
1357.99,100.00,3.79,4.00
1363.99,100.00,3.97,4.00
1367.99,100.00,3.72,4.00
1369.99,100.00,3.75,4.00
1378.99,100.00,3.91,4.00
1383.99,100.00,4.10,4.00
1385.00,100.00,3.81,4.00
1388.00,100.00,3.72,4.00
1392.00,100.00,3.66,4.00
1396.99,100.00,3.86,4.00
1406.99,100.00,3.86,4.00
1407.99,100.00,3.63,4.00
1411.99,100.00,3.73,4.00
1418.99,100.00,3.73,4.00
1418.99,100.00,3.57,4.00
1422.98,100.00,3.59,4.00
1432.98,100.00,3.86,4.00
1434.98,100.00,3.60,4.00
1435.99,100.00,3.49,4.00
1451.99,100.00,3.89,4.00
1448.99,100.00,3.59,4.00
1454.99,100.00,3.59,4.00
1455.97,100.00,3.46,4.00
1463.97,100.00,3.72,4.00
1468.97,100.00,3.54,4.00
1468.98,100.00,3.35,4.00
1468.98,100.00,3.31,4.00
1486.97,100.00,3.93,4.00
1486.97,100.00,3.78,4.00
1495.97,100.00,3.96,4.00
1502.97,100.00,3.87,4.00
1501.97,100.00,3.79,4.00
1505.97,100.00,3.82,4.00
1509.97,100.00,3.69,4.00
1521.99,100.00,4.12,4.00
1522.99,100.00,4.02,4.00
1523.99,100.00,3.64,4.00
1527.99,100.00,3.72,4.00
1541.99,100.00,4.22,4.00
1542.99,100.00,3.64,4.00
1547.00,100.00,3.91,4.00
1554.00,100.00,3.95,4.00
1557.00,101.00,4.04,4.00
1559.00,102.00,3.79,4.00
1558.99,102.00,3.59,4.00
1568.99,101.00,3.98,4.00
1576.99,101.00,4.31,4.00
1576.99,101.00,3.56,4.00
1576.99,101.00,3.56,4.00
1593.99,101.00,3.90,4.00
1596.99,101.00,3.71,4.00
1597.99,101.00,3.79,4.00
1604.99,101.00,3.91,4.00
1611.98,101.00,4.00,4.00
1611.98,101.00,3.57,4.00
1614.98,101.00,3.64,4.00
1614.98,101.00,3.60,4.00
1635.98,101.00,4.26,4.00
1638.98,101.00,3.84,4.00
1645.98,101.00,4.05,4.00
1644.98,100.00,3.87,4.00
1645.98,100.00,3.62,4.00
1646.98,100.00,3.53,4.00
1646.98,100.00,3.45,4.00
1662.98,100.00,4.07,4.00
1673.98,100.00,4.10,4.00
1673.98,100.00,3.77,4.00
1684.98,100.00,4.23,4.00
1687.98,100.00,4.35,4.00
1693.98,100.00,3.86,4.00
1697.98,100.00,3.92,4.00
1711.98,100.00,4.42,4.00
1712.98,100.00,4.16,4.00
1709.98,100.00,3.80,4.00
1722.98,100.00,4.34,4.00
1725.98,100.00,4.34,4.00
1736.98,100.00,4.76,4.00
1740.98,100.00,4.12,4.00
1734.99,100.00,3.78,4.00
1743.99,100.00,3.91,4.00
1752.99,100.00,4.32,4.00
1758.00,100.00,4.46,4.00
1767.00,100.00,4.80,4.00
1767.00,100.00,4.80,4.00
1766.99,100.00,4.19,4.00
1772.99,100.00,3.99,4.00
1790.99,100.00,4.74,4.00
1793.99,100.00,4.39,4.00
1794.99,100.00,4.31,4.00
1793.99,100.00,4.05,4.00
1800.99,100.00,4.16,4.00
1810.99,100.00,4.00,3.90
1808.99,100.00,3.89,3.80
1808.99,100.00,4.00,3.70
1808.98,100.00,3.46,3.60
1809.98,100.00,3.39,3.50
1828.98,100.00,3.75,3.40
1831.98,100.00,3.69,3.30
1835.98,100.00,4.08,3.20
1834.98,100.00,3.66,3.10
1831.97,100.00,3.18,3.00
1856.97,100.00,3.18,2.90
1855.97,100.00,2.96,2.80
1858.97,100.00,2.70,2.70
1854.97,100.00,2.55,2.60
1847.97,100.00,2.25,2.50
1868.96,100.00,2.77,2.40
1871.96,100.00,2.15,2.30
1875.96,100.00,2.21,2.20
1882.97,100.00,2.42,2.10
1873.97,100.00,2.08,2.00
1873.97,100.00,1.81,1.90
1894.97,100.00,2.30,1.80
1891.98,100.00,2.27,1.70
1899.98,100.00,2.61,1.60
1904.98,100.00,2.82,1.50
1896.98,100.00,2.49,1.40
1915.98,100.00,2.49,1.30
1916.98,100.00,2.42,1.20
1911.99,100.00,2.08,1.10
1926.99,100.00,2.74,1.00
1910.99,100.00,2.24,0.90
1926.99,100.00,2.89,0.80
1941.99,100.00,3.35,0.70
1938.99,100.00,3.38,0.60
1944.00,100.00,3.85,0.50
1949.00,100.00,3.31,0.40
1959.00,100.00,3.60,0.30
1959.00,100.00,3.44,0.20
1962.00,100.00,3.31,0.10
1962.00,100.00,3.68,0.00
